Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
05/02/2015 20:30,VEHICLE THEFT,STOLEN TRUCK,Thursday,SOUTHERN,NONE,400 Block of THE EMBARCADEROSOUTH ST,-122.3967085,37.79787289
05/02/2015 20:30,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,PARK,NONE,3600 Block of 16TH ST,-122.4342212,37.76422371
05/02/2015 20:30,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Thursday,NORTHERN,NONE,800 Block of OFARRELL ST,-122.4187296,37.7850075
05/02/2015 20:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,FRANKLIN ST / OAK ST,-122.4209627,37.77523115
05/02/2015 20:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,POLK ST / OFARRELL ST,-122.4195496,37.78495901
05/02/2015 20:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,PACIFIC AV / POLK ST,-122.4215856,37.79502623
05/02/2015 20:10,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,SOUTHERN,"ARREST, BOOKED",500 Block of BEALE ST,-122.3891136,37.78572819
05/02/2015 20:06,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,CENTRAL,NONE,MARKET ST / FRONT ST,-122.3982667,37.79171485
05/02/2015 20:05,NON-CRIMINAL,FOUND PROPERTY,Thursday,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305,37.78383444
05/02/2015 20:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,PARK,NONE,1300 Block of FELL ST,-122.440104,37.77368496
05/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
05/02/2015 20:00,ROBBERY,"ROBBERY, ARMED WITH A DANGEROUS WEAPON",Thursday,NORTHERN,NONE,WEBSTER ST / GOLDEN GATE AV,-122.4302346,37.77978243
05/02/2015 20:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,MISSION,NONE,FLORIDA ST / 23RD ST,-122.4102234,37.75434231
05/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / FOLSOM ST,-122.3900942,37.79076386
05/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,MISSION,NONE,1500 Block of BRYANT ST,-122.4107381,37.76752431
05/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,MISSION,NONE,15TH ST / BRYANT ST,-122.4106122,37.76690316
05/02/2015 20:00,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,NORTHERN,NONE,WEBSTER ST / GOLDEN GATE AV,-122.4302346,37.77978243
05/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,2500 Block of CLAY ST,-122.4350528,37.79065871
05/02/2015 20:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,BAYVIEW,NONE,ILLINOIS ST / 22ND ST,-122.3873163,37.75800217
05/02/2015 20:00,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,BAYVIEW,NONE,SAN BRUNO AV / FELTON ST,-122.4045941,37.730038
05/02/2015 19:45,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,4TH ST / CLARA ST,-122.4001546,37.78121876
05/02/2015 19:45,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,MISSION,NONE,2300 Block of 16TH ST,-122.4095299,37.76571844
05/02/2015 19:40,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Thursday,BAYVIEW,NONE,100 Block of BARNEVELD AV,-122.4028417,37.74503643
05/02/2015 19:35,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,MISSION,NONE,2000 Block of MARKET ST,-122.4269556,37.76924706
05/02/2015 19:30,VEHICLE THEFT,STOLEN TRUCK,Thursday,INGLESIDE,NONE,1000 Block of POWHATTAN AV,-122.4097953,37.74138689
05/02/2015 19:30,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,TARAVAL,NONE,2700 Block of TARAVAL ST,-122.4955207,37.74212132
05/02/2015 19:30,VEHICLE THEFT,STOLEN MOTORCYCLE,Thursday,NORTHERN,NONE,1600 Block of VANNESS AV,-122.4225952,37.79081923
05/02/2015 19:30,VEHICLE THEFT,STOLEN TRUCK,Thursday,PARK,NONE,PARNASSUS AV / COLE ST,-122.4497709,37.76486647
05/02/2015 19:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,TENDERLOIN,NONE,ELLIS ST / LARKIN ST,-122.4177103,37.78423629
05/02/2015 19:30,FRAUD,"FORGERY, CREDIT CARD",Thursday,TENDERLOIN,NONE,ELLIS ST / LARKIN ST,-122.4177103,37.78423629
05/02/2015 19:30,ROBBERY,ATTEMPTED ROBBERY ON THE STREET W/DEADLY WEAPON,Thursday,RICHMOND,NONE,JOHNFKENNEDY DR / GREAT HY,-122.5109259,37.77043172
05/02/2015 19:27,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,BAYVIEW,"ARREST, BOOKED",1700 Block of BANCROFT AV,-122.3949226,37.7268838
05/02/2015 19:27,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,BAYVIEW,"ARREST, BOOKED",1700 Block of BANCROFT AV,-122.3949226,37.7268838
05/02/2015 19:23,NON-CRIMINAL,AIDED CASE,Thursday,NORTHERN,NONE,VANNESS AV / EDDY ST,-122.4208183,37.78289465
05/02/2015 19:20,NON-CRIMINAL,FOUND PROPERTY,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
05/02/2015 19:20,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Thursday,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502
05/02/2015 19:20,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,BAYVIEW,"ARREST, BOOKED",SUNNYDALE AV / BAY SHORE BL,-122.4051095,37.70885631
05/02/2015 19:20,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,BAYVIEW,"ARREST, BOOKED",SUNNYDALE AV / BAY SHORE BL,-122.4051095,37.70885631
05/02/2015 19:19,VANDALISM,"MALICIOUS MISCHIEF, TIRE SLASHING",Thursday,NORTHERN,NONE,MARKET ST / 9TH ST,-122.4162938,37.77749368
05/02/2015 19:18,WARRANTS,WARRANT ARREST,Thursday,MISSION,"ARREST, BOOKED",4100 Block of 18TH ST,-122.4355732,37.76091062
05/02/2015 19:15,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,SOUTHERN,NONE,800 Block of MISSION ST,-122.4053955,37.78351007
05/02/2015 19:10,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,RICHMOND,NONE,3RD AV / CLEMENT ST,-122.4612106,37.78308669
05/02/2015 19:10,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,VANNESS AV / OFARRELL ST,-122.4211952,37.78475366
05/02/2015 19:00,LARCENY/THEFT,PETTY THEFT BICYCLE,Thursday,SOUTHERN,NONE,100 Block of NEWMONTGOMERY ST,-122.399289,37.78638302
05/02/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,BAYVIEW,NONE,22ND ST / ILLINOIS ST,-122.3873163,37.75800217
05/02/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,BAYVIEW,NONE,500 Block of CHINABASIN ST,-122.3904691,37.77200136
05/02/2015 19:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,BAYVIEW,NONE,22ND ST / ILLINOIS ST,-122.3873163,37.75800217
05/02/2015 18:55,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,MISSION,NONE,MARKET ST / CHURCH ST,-122.42895,37.76750273
05/02/2015 18:50,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,MISSION,NONE,2100 Block of MARKET ST,-122.429789,37.76665215
05/02/2015 18:32,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
05/02/2015 18:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,4TH ST / HARRISON ST,-122.3996176,37.78079066
05/02/2015 18:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,RICHMOND,NONE,7TH AV / MARTIN LUTHER KING JR DR,-122.4643833,37.7664286
05/02/2015 18:24,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,BAYVIEW,NONE,0 Block of GARLINGTON CT,-122.3843577,37.73249964
05/02/2015 18:20,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,HOWARD ST / SOUTH VAN NESS AV,-122.4176128,37.77040716
05/02/2015 18:15,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,HOWARD ST / THE EMBARCADEROSOUTH ST,-122.3910043,37.79251827
05/02/2015 18:15,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,MISSION,"ARREST, CITED",VALENCIA ST / 24TH ST,-122.4206658,37.75210416
05/02/2015 18:10,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,BAYVIEW,"ARREST, CITED",3RD ST / QUESADA AV,-122.3912456,37.7332252
05/02/2015 18:05,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
05/02/2015 18:02,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,BAYVIEW,"ARREST, CITED",3RD ST / 22ND ST,-122.388318,37.75793942
05/02/2015 18:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4097084,37.78282765
05/02/2015 18:00,OTHER OFFENSES,RESISTING ARREST,Thursday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4097084,37.78282765
05/02/2015 18:00,NON-CRIMINAL,FIRE REPORT,Thursday,SOUTHERN,NONE,900 Block of HOWARD ST,-122.4065085,37.78033132
05/02/2015 18:00,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Thursday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
05/02/2015 18:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,CENTRAL,NONE,1100 Block of CALIFORNIA ST,-122.4132889,37.79146553
05/02/2015 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,BAYVIEW,NONE,500 Block of 22ND ST,-122.3868442,37.75808319
05/02/2015 18:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,PARK,NONE,PIERCE ST / HAIGHT ST,-122.4337374,37.77168752
05/02/2015 17:45,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,SOUTHERN,NONE,KING ST / 2ND ST,-122.3895953,37.7798612
05/02/2015 17:40,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,SOUTHERN,NONE,200 Block of CLARA ST,-122.4034641,37.77852338
05/02/2015 17:39,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406521,37.78506294
05/02/2015 17:30,NON-CRIMINAL,FOUND PROPERTY,Thursday,BAYVIEW,NONE,5000 Block of 3RD ST,-122.3912576,37.73278994
05/02/2015 17:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,TAYLOR ST / NORTHPOINT ST,-122.4154355,37.80634189
05/02/2015 17:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / HARRISON ST,-122.3884856,37.78957276
05/02/2015 17:30,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Thursday,BAYVIEW,UNFOUNDED,1500 Block of SHAFTER AV,-122.389769,37.73056369
05/02/2015 17:30,NON-CRIMINAL,COURTESY REPORT,Thursday,BAYVIEW,UNFOUNDED,1500 Block of SHAFTER AV,-122.389769,37.73056369
05/02/2015 17:25,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,TENDERLOIN,JUVENILE BOOKED,100 Block of POWELL ST,-122.4080145,37.78595078
05/02/2015 17:25,SECONDARY CODES,JUVENILE INVOLVED,Thursday,TENDERLOIN,JUVENILE BOOKED,100 Block of POWELL ST,-122.4080145,37.78595078
05/02/2015 17:20,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,TARAVAL,NONE,1200 Block of 20TH AV,-122.4783256,37.76443578
05/02/2015 17:15,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,MISSION,NONE,1600 Block of BRYANT ST,-122.4104781,37.76624632
05/02/2015 17:15,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
05/02/2015 17:15,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,SOUTHERN,NONE,800 Block of MARKET ST,-122.4076335,37.78418935
05/02/2015 17:13,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,INGLESIDE,NONE,500 Block of CAMPBELL AV,-122.4072474,37.71559738
05/02/2015 17:10,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,300 Block of FULTON ST,-122.4225365,37.77879588
05/02/2015 17:02,WARRANTS,WARRANT ARREST,Thursday,MISSION,"ARREST, BOOKED",16TH ST / MISSION ST,-122.4196718,37.76505012
05/02/2015 17:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,TARAVAL,NONE,2300 Block of IRVING ST,-122.4830245,37.76324692
05/02/2015 17:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / HARRISON ST,-122.3884856,37.78957276
05/02/2015 17:00,ASSAULT,THREATS AGAINST LIFE,Thursday,MISSION,"ARREST, BOOKED",1300 Block of SOUTH VAN NESS AV,-122.416254,37.75155229
05/02/2015 17:00,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Thursday,MISSION,"ARREST, BOOKED",1300 Block of SOUTH VAN NESS AV,-122.416254,37.75155229
05/02/2015 16:50,NON-CRIMINAL,AIDED CASE,Thursday,SOUTHERN,NONE,700 Block of MARKET ST,-122.4053594,37.78597748
05/02/2015 16:45,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS WITH BB GUN",Thursday,TARAVAL,NONE,500 Block of GRAFTON AV,-122.458698,37.72008056
05/02/2015 16:44,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,CENTRAL,NONE,400 Block of BAY ST,-122.4144279,37.80546162
05/02/2015 16:40,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,RICHMOND,NONE,3400 Block of CALIFORNIA ST,-122.450942,37.78666904
05/02/2015 16:30,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,TARAVAL,NONE,2200 Block of 48TH AV,-122.5068933,37.74446417
05/02/2015 16:30,ROBBERY,"ROBBERY,  ATM, FORCE, ATT.",Thursday,NORTHERN,"ARREST, BOOKED",MCALLISTER ST / LARKIN ST,-122.4169486,37.78046893
05/02/2015 16:30,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,NORTHERN,"ARREST, BOOKED",MCALLISTER ST / LARKIN ST,-122.4169486,37.78046893
05/02/2015 16:30,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,NORTHERN,"ARREST, BOOKED",MCALLISTER ST / LARKIN ST,-122.4169486,37.78046893
05/02/2015 16:15,ASSAULT,BATTERY,Thursday,PARK,NONE,100 Block of NOE ST,-122.4333011,37.76706596
05/02/2015 16:15,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,RICHMOND,EXCEPTIONAL CLEARANCE,28TH AV / BALBOA ST,-122.4876685,37.77615254
05/02/2015 16:10,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,RICHMOND,NONE,100 Block of 22ND AV,-122.481928,37.7849353
05/02/2015 16:04,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4084211,37.78356994
05/02/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,TENDERLOIN,NONE,100 Block of POWELL ST,-122.4078778,37.78596801
05/02/2015 16:00,NON-CRIMINAL,LOST PROPERTY,Thursday,TARAVAL,NONE,300 Block of RANDOLPH ST,-122.4657572,37.71422854
05/02/2015 16:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Thursday,MISSION,NONE,LEXINGTON ST / 20TH ST,-122.4205071,37.75854554
05/02/2015 16:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,GOUGH ST / PAGE ST,-122.4224073,37.77408411
05/02/2015 16:00,NON-CRIMINAL,LOST PROPERTY,Thursday,SOUTHERN,NONE,HARRISON ST / 10TH ST,-122.4112792,37.77157858
05/02/2015 15:59,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Thursday,TARAVAL,NONE,2300 Block of 24TH AV,-122.4811832,37.74372682
05/02/2015 15:57,ASSAULT,BATTERY,Thursday,SOUTHERN,"ARREST, BOOKED",1ST ST / HOWARD ST,-122.3960394,37.78853682
05/02/2015 15:57,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,SOUTHERN,"ARREST, BOOKED",1ST ST / HOWARD ST,-122.3960394,37.78853682
05/02/2015 15:40,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,MISSION,"ARREST, BOOKED",1800 Block of HARRISON ST,-122.4133694,37.76754269
05/02/2015 15:35,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,1700 Block of POST ST,-122.4306001,37.78552072
05/02/2015 15:35,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,POST ST / LAGUNA ST,-122.4281511,37.78578282
05/02/2015 15:35,DRUG/NARCOTIC,POSSESSION OF COCAINE,Thursday,TENDERLOIN,"ARREST, BOOKED",HYDE ST / FULTON ST,-122.4151278,37.77978707
05/02/2015 15:35,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,TENDERLOIN,"ARREST, BOOKED",HYDE ST / FULTON ST,-122.4151278,37.77978707
05/02/2015 15:30,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,MASON ST / BUSH ST,-122.4104367,37.78994982
05/02/2015 15:13,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Thursday,CENTRAL,NONE,100 Block of POST ST,-122.4047936,37.78880455
05/02/2015 15:07,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,BAYVIEW,"ARREST, BOOKED",PALOU AV / SILVER AV,-122.3965167,37.73715647
05/02/2015 15:00,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,INGLESIDE,NONE,1400 Block of DOLORES ST,-122.4244979,37.74664887
05/02/2015 15:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,CENTRAL,NONE,100 Block of MONTGOMERY ST,-122.4022185,37.7905216
05/02/2015 15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,CALIFORNIA ST / STEINER ST,-122.4354886,37.7886952
05/02/2015 15:00,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Thursday,INGLESIDE,NONE,500 Block of ANDOVER ST,-122.4165946,37.7366733
05/02/2015 15:00,NON-CRIMINAL,SEARCH WARRANT SERVICE,Thursday,TARAVAL,NONE,300 Block of RANDOLPH ST,-122.4657572,37.71422854
05/02/2015 15:00,FRAUD,FRAUDULENT CREDIT APPLICATION,Thursday,INGLESIDE,NONE,500 Block of ANDOVER ST,-122.4165946,37.7366733
05/02/2015 15:00,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Thursday,TARAVAL,NONE,300 Block of RANDOLPH ST,-122.4657572,37.71422854
05/02/2015 15:00,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,TARAVAL,NONE,300 Block of RANDOLPH ST,-122.4657572,37.71422854
05/02/2015 14:51,OTHER OFFENSES,PROBATION VIOLATION,Thursday,MISSION,"ARREST, BOOKED",200 Block of CHURCH ST,-122.4288136,37.76680815
05/02/2015 14:51,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Thursday,MISSION,"ARREST, BOOKED",200 Block of CHURCH ST,-122.4288136,37.76680815
05/02/2015 14:51,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,MISSION,"ARREST, BOOKED",200 Block of CHURCH ST,-122.4288136,37.76680815
05/02/2015 14:45,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,CENTRAL,NONE,1300 Block of BROADWAY ST,-122.4193747,37.79636811
05/02/2015 14:30,WARRANTS,WARRANT ARREST,Thursday,MISSION,JUVENILE BOOKED,2300 Block of FOLSOM ST,-122.4146955,37.75968618
05/02/2015 14:30,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
05/02/2015 14:29,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,CENTRAL,NONE,CLAY ST / DAVIS ST,-122.3979779,37.79531244
05/02/2015 14:25,TRESPASS,TRESPASSING,Thursday,MISSION,NONE,400 Block of NOE ST,-122.4329014,37.76141668
05/02/2015 14:25,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,MISSION,NONE,400 Block of NOE ST,-122.4329014,37.76141668
05/02/2015 14:22,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,RICHMOND,NONE,BALBOA ST / FUNSTON AV,-122.4715055,37.77689094
05/02/2015 14:20,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,CENTRAL,NONE,300 Block of GRANT AV,-122.4056187,37.79032009
05/02/2015 14:20,LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY,Thursday,CENTRAL,NONE,300 Block of GRANT AV,-122.4056187,37.79032009
05/02/2015 14:19,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,CENTRAL,UNFOUNDED,700 Block of VALLEJO ST,-122.4097917,37.79850835
05/02/2015 14:15,NON-CRIMINAL,FOUND PROPERTY,Thursday,RICHMOND,NONE,400 Block of 30TH AV,-122.4900934,37.78079208
05/02/2015 14:15,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,MISSION,NONE,18TH ST / CHURCH ST,-122.4283554,37.76125771
05/02/2015 14:10,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.402246,37.78108882
05/02/2015 14:10,NON-CRIMINAL,FIRE REPORT,Thursday,SOUTHERN,NONE,800 Block of FOLSOM ST,-122.402246,37.78108882
05/02/2015 14:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,INGLESIDE,NONE,600 Block of MONTEREY BL,-122.4500266,37.73144008
05/02/2015 14:00,NON-CRIMINAL,FOUND PROPERTY,Thursday,CENTRAL,NONE,1300 Block of CALIFORNIA ST,-122.4167736,37.7911166
05/02/2015 14:00,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Thursday,TARAVAL,NONE,1200 Block of 8TH AV,-122.4653786,37.76500573
05/02/2015 14:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,300 Block of BRANNAN ST,-122.3923158,37.7815803
05/02/2015 14:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,2000 Block of STEINER ST,-122.4354595,37.78821955
05/02/2015 14:00,NON-CRIMINAL,LOST PROPERTY,Thursday,MISSION,NONE,500 Block of VALENCIA ST,-122.4217385,37.76409722
05/02/2015 13:58,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,TARAVAL,NONE,1300 Block of 11TH AV,-122.4683157,37.76299723
05/02/2015 13:55,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Thursday,INGLESIDE,NONE,2700 Block of DIAMOND ST,-122.4338505,37.73478615
05/02/2015 13:50,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,NORTHERN,NONE,1500 Block of EDDY ST,-122.4331778,37.78137581
05/02/2015 13:34,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,SOUTHERN,NONE,100 Block of SPEAR ST,-122.3933265,37.79187362
05/02/2015 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,300 Block of 8TH ST,-122.4087403,37.77401599
05/02/2015 13:30,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,RICHMOND,NONE,7TH AV / CLEMENT ST,-122.4654936,37.78288901
05/02/2015 13:30,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
05/02/2015 13:25,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Thursday,NORTHERN,NONE,14TH ST / CHURCH ST,-122.42895,37.76750273
05/02/2015 13:15,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,RICHMOND,NONE,PINE ST / BRODERICK ST,-122.4419178,37.78690013
05/02/2015 13:15,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,PARK,NONE,OAK ST / SHRADER ST,-122.4522427,37.77122868
05/02/2015 13:10,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,RICHMOND,"ARREST, CITED",GEARY BL / 9TH AV,-122.4674893,37.78087792
05/02/2015 13:08,ASSAULT,THREATS AGAINST LIFE,Thursday,INGLESIDE,NONE,0 Block of REGENT ST,-122.4564078,37.70969176
05/02/2015 13:05,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Thursday,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641
05/02/2015 13:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,BAYVIEW,NONE,3RD ST / QUESADA AV,-122.3912456,37.7332252
05/02/2015 13:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,BAYVIEW,"ARREST, BOOKED",MENDELL ST / FAIRFAX AV,-122.3852844,37.74024022
